occ_code,title,JobFamily,isBright,isGreen,JobZone,MedianSalary,pct_computer,pct_physical,pct_communication,pct_analyze,pct_manage,pct_creative,pct_textnative,observed_exposure
39-9031,Exercise Trainers and Group Fitness Instructors,Personal Care and Service,1,0,3,51367.8,0.1363636363636363,0.0454545454545454,0.5909090909090909,0.2272727272727272,0.1363636363636363,0.0,0.0,0.0
39-9032,Recreation Workers,Personal Care and Service,1,0,4,32327.4,0.0454545454545454,0.0454545454545454,0.5,0.2272727272727272,0.3636363636363636,0.0454545454545454,0.0,0.0
39-9041,Residential Advisors,Personal Care and Service,1,0,3,35939.4,0.1666666666666666,0.0333333333333333,0.6,0.2,0.2666666666666666,0.0,0.0333333333333333,0.067
41-1011,First-Line Supervisors of Retail Sales Workers,Sales and Related,1,0,2,51122.7,0.0,0.0476190476190476,0.3333333333333333,0.3809523809523809,0.4285714285714285,0.0476190476190476,0.0476190476190476,0.2627
41-1012,First-Line Supervisors of Non-Retail Sales Workers,Sales and Related,0,0,4,94673.1,0.0,0.0,0.5555555555555556,0.5,0.2222222222222222,0.0,0.0555555555555555,0.2295
41-2011,Cashiers,Sales and Related,1,0,2,28934.7,0.074074074074074,0.1111111111111111,0.4814814814814814,0.2592592592592592,0.1111111111111111,0.0,0.037037037037037,0.0846
41-2012,Gambling Change Persons and Booth Cashiers,Sales and Related,0,0,2,32095.2,0.0,0.0769230769230769,0.3076923076923077,0.3076923076923077,0.2307692307692307,0.0,0.0,0.0
41-2021,Counter and Rental Clerks,Sales and Related,0,0,2,35204.1,0.0625,0.125,0.625,0.3125,0.125,0.0,0.0,0.2048
41-2022,Parts Salespersons,Sales and Related,0,0,2,39254.7,0.0526315789473684,0.1052631578947368,0.3684210526315789,0.5263157894736842,0.1052631578947368,0.0,0.0,0.0
41-2031,Retail Salespersons,Sales and Related,1,0,2,31218.0,0.0416666666666666,0.0833333333333333,0.375,0.2916666666666667,0.0,0.0,0.0,0.3222
41-3011,Advertising Sales Agents,Sales and Related,0,0,4,66744.6,0.15,0.0,0.8,0.4,0.15,0.1,0.1,0.1482
41-3021,Insurance Sales Agents,Sales and Related,1,0,4,65274.0,0.3157894736842105,0.1052631578947368,0.5789473684210527,0.4736842105263157,0.1578947368421052,0.0526315789473684,0.2105263157894736,0.3188
41-3031,"Securities, Commodities, and Financial Services Sales Agents",Sales and Related,0,1,2,82714.8,0.0,0.0204081632653061,0.5306122448979592,0.5714285714285714,0.0816326530612244,0.0,0.0816326530612244,0.4413
41-3041,Travel Agents,Sales and Related,0,0,3,49923.0,0.4285714285714285,0.0,0.5714285714285714,0.4285714285714285,0.0,0.0,0.0,0.4054
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Sales and Related,0,1,4,102787.2,0.0816326530612244,0.0612244897959183,0.7142857142857143,0.4489795918367347,0.1224489795918367,0.0408163265306122,0.0408163265306122,0.2706
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales and Related,1,0,4,75477.90000000001,0.05,0.1,0.7,0.5,0.2,0.0,0.0,0.6279
41-9011,Demonstrators and Product Promoters,Sales and Related,0,0,2,37358.4,0.0,0.0416666666666666,0.7916666666666666,0.2916666666666667,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.0788
41-9012,Models,Sales and Related,0,0,1,30663.3,0.0588235294117647,0.0588235294117647,0.4117647058823529,0.0588235294117647,0.1764705882352941,0.1764705882352941,0.0,0.0
41-9021,Real Estate Brokers,Sales and Related,1,0,4,75090.90000000001,0.1578947368421052,0.0,0.3157894736842105,0.4210526315789473,0.1578947368421052,0.0,0.0,0.2609
41-9022,Real Estate Sales Agents,Sales and Related,1,0,3,62810.1,0.03125,0.09375,0.75,0.5625,0.03125,0.0,0.03125,0.2828
41-9031,Sales Engineers,Sales and Related,0,0,4,130831.8,0.04,0.08,0.76,0.44,0.08,0.0,0.08,0.3224
41-9041,Telemarketers,Sales and Related,0,0,2,32572.5,0.0833333333333333,0.0,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.0,0.0833333333333333,0.2852
41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",Sales and Related,0,0,1,34094.700000000004,0.0833333333333333,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.1758
43-1011,First-Line Supervisors of Office and Administrative Support Workers,Office and Administrative Support,1,0,3,71994.90000000001,0.0689655172413793,0.0344827586206896,0.6896551724137931,0.5172413793103449,0.4482758620689655,0.0,0.0344827586206896,0.1856
43-2011,"Switchboard Operators, Including Answering Service",Office and Administrative Support,0,0,2,37951.8,0.0526315789473684,0.0,0.4736842105263157,0.3157894736842105,0.2105263157894736,0.0,0.0526315789473684,0.3863
43-2021,Telephone Operators,Office and Administrative Support,0,0,2,48039.6,0.0625,0.0,0.4375,0.25,0.125,0.0,0.0625,0.0
43-3011,Bill and Account Collectors,Office and Administrative Support,0,0,2,46465.8,0.0666666666666666,0.0,0.8666666666666667,0.4,0.1333333333333333,0.0,0.0666666666666666,0.2989
43-3021,Billing and Posting Clerks,Office and Administrative Support,1,0,1,48762.0,0.1333333333333333,0.0666666666666666,0.3666666666666666,0.4666666666666667,0.0,0.0,0.2333333333333333,0.1924
43-3031,"Bookkeeping, Accounting, and Auditing Clerks",Office and Administrative Support,1,0,3,51909.6,0.2666666666666666,0.0,0.3333333333333333,0.4666666666666667,0.0666666666666666,0.0,0.3666666666666666,0.3104
43-3041,Gambling Cage Workers,Office and Administrative Support,0,0,2,35462.1,0.0588235294117647,0.0,0.2941176470588235,0.1176470588235294,0.2352941176470588,0.0,0.0588235294117647,0.0653
43-3051,Payroll and Timekeeping Clerks,Office and Administrative Support,0,0,2,58114.5,0.1578947368421052,0.0,0.4736842105263157,0.2631578947368421,0.0526315789473684,0.0,0.2105263157894736,0.0487
43-3061,Procurement Clerks,Office and Administrative Support,0,0,3,55044.3,0.0526315789473684,0.0,0.3157894736842105,0.7894736842105263,0.2105263157894736,0.0,0.1052631578947368,0.2436
43-3071,Tellers,Office and Administrative Support,0,0,2,37990.5,0.25,0.0357142857142857,0.3928571428571428,0.5,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0231
43-4011,Brokerage Clerks,Office and Administrative Support,0,0,3,66306.0,0.3,0.0,0.5,0.4,0.2,0.0,0.2,0.1744
43-4021,Correspondence Clerks,Office and Administrative Support,0,0,2,48104.1,0.0476190476190476,0.0476190476190476,0.7619047619047619,0.3809523809523809,0.0952380952380952,0.0,0.2857142857142857,0.2786
43-4031,"Court, Municipal, and License Clerks",Office and Administrative Support,0,0,2,49600.5,0.0895522388059701,0.0149253731343283,0.4925373134328358,0.1641791044776119,0.0895522388059701,0.0298507462686567,0.0746268656716417,0.102
43-4041,"Credit Authorizers, Checkers, and Clerks",Office and Administrative Support,0,0,1,49987.5,0.1538461538461538,0.0769230769230769,0.9230769230769232,0.3846153846153846,0.1538461538461538,0.0,0.3846153846153846,0.1296
43-4051,Customer Service Representatives,Office and Administrative Support,1,1,3,43537.5,0.0357142857142857,0.0,0.8214285714285714,0.6071428571428571,0.1071428571428571,0.0,0.0357142857142857,0.7011
43-4061,"Eligibility Interviewers, Government Programs",Office and Administrative Support,0,0,3,59365.8,0.0588235294117647,0.0,0.4705882352941176,0.3529411764705882,0.1764705882352941,0.0,0.1176470588235294,0.0597
43-4071,File Clerks,Office and Administrative Support,0,0,2,40893.0,0.1578947368421052,0.0,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.0,0.0526315789473684,0.1568
43-4081,"Hotel, Motel, and Resort Desk Clerks",Office and Administrative Support,0,0,2,30573.0,0.15,0.1,0.45,0.2,0.25,0.0,0.1,0.1725
43-4111,"Interviewers, Except Eligibility and Loan",Office and Administrative Support,0,0,2,43937.4,0.0625,0.0,0.6875,0.4375,0.125,0.0625,0.125,0.3851
43-4121,"Library Assistants, Clerical",Office and Administrative Support,0,0,2,34185.0,0.25,0.03125,0.3125,0.1875,0.15625,0.0,0.125,0.0978
43-4131,Loan Interviewers and Clerks,Office and Administrative Support,1,0,3,51458.1,0.1666666666666666,0.0555555555555555,0.6111111111111112,0.2777777777777778,0.2222222222222222,0.0,0.1111111111111111,0.2022
43-4141,New Accounts Clerks,Office and Administrative Support,0,0,2,46182.0,0.1333333333333333,0.0666666666666666,0.5333333333333333,0.1333333333333333,0.1333333333333333,0.0,0.1333333333333333,0.0
43-4151,Order Clerks,Office and Administrative Support,0,0,2,43163.4,0.0526315789473684,0.0,0.5263157894736842,0.631578947368421,0.1052631578947368,0.0,0.1052631578947368,0.0748
43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",Office and Administrative Support,0,0,3,52103.1,0.0555555555555555,0.0,0.7222222222222222,0.5,0.2222222222222222,0.0,0.0555555555555555,0.4046
43-4171,Receptionists and Information Clerks,Office and Administrative Support,1,0,2,37590.6,0.2105263157894736,0.0,0.5789473684210527,0.3157894736842105,0.2631578947368421,0.0,0.1052631578947368,0.4338
43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,Office and Administrative Support,0,0,2,48013.8,0.1904761904761904,0.1428571428571428,0.6666666666666666,0.1904761904761904,0.3333333333333333,0.0,0.0476190476190476,0.2467
43-5011,Cargo and Freight Agents,Office and Administrative Support,1,1,2,55740.9,0.0545454545454545,0.1272727272727272,0.5272727272727272,0.4727272727272727,0.0545454545454545,0.0181818181818181,0.0545454545454545,0.0165
43-5021,Couriers and Messengers,Office and Administrative Support,0,0,2,37048.8,0.0,0.1875,0.3125,0.125,0.0625,0.0,0.0,0.0412
43-5031,Public Safety Telecommunicators,Office and Administrative Support,0,0,2,52451.4,0.1666666666666666,0.0,0.3888888888888889,0.3888888888888889,0.1666666666666666,0.0,0.0555555555555555,0.0465
43-5032,"Dispatchers, Except Police, Fire, and Ambulance",Office and Administrative Support,0,1,2,50916.3,0.0,0.1538461538461538,0.6923076923076923,0.5384615384615384,0.6153846153846154,0.0,0.0,0.2258
43-5041,"Meter Readers, Utilities",Office and Administrative Support,0,0,2,52064.4,0.1666666666666666,0.0,0.4166666666666667,0.3333333333333333,0.25,0.0,0.0833333333333333,0.0
43-5051,Postal Service Clerks,Office and Administrative Support,0,0,2,71311.2,0.05,0.0,0.35,0.2,0.0,0.0,0.0,0.0
43-5052,Postal Service Mail Carriers,Office and Administrative Support,0,0,2,71220.90000000001,0.0476190476190476,0.0,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.0,0.0,0.0
43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Office and Administrative Support,0,0,2,75813.3,0.1578947368421052,0.0526315789473684,0.3157894736842105,0.1052631578947368,0.2105263157894736,0.0,0.0,0.0
43-5061,"Production, Planning, and Expediting Clerks",Office and Administrative Support,0,1,3,61378.2,0.1176470588235294,0.1764705882352941,0.4705882352941176,0.7647058823529411,0.5882352941176471,0.1176470588235294,0.1176470588235294,0.0934
43-5071,"Shipping, Receiving, and Inventory Clerks",Office and Administrative Support,0,1,2,42608.7,0.0909090909090909,0.0909090909090909,0.1818181818181818,0.4545454545454545,0.0909090909090909,0.0,0.0909090909090909,0.0
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",Office and Administrative Support,0,0,2,41679.9,0.0909090909090909,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0454545454545454,0.0,0.0,0.0
43-6011,Executive Secretaries and Executive Administrative Assistants,Office and Administrative Support,0,0,3,76548.6,0.0909090909090909,0.0,0.5454545454545454,0.4090909090909091,0.3636363636363636,0.0,0.2272727272727272,0.2336
43-6012,Legal Secretaries and Administrative Assistants,Office and Administrative Support,0,0,3,59804.4,0.0769230769230769,0.0,0.5384615384615384,0.2307692307692307,0.2307692307692307,0.0,0.2307692307692307,0.0
43-6013,Medical Secretaries and Administrative Assistants,Office and Administrative Support,1,0,3,46130.4,0.125,0.0,0.875,0.375,0.25,0.0,0.3125,0.3623
43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Office and Administrative Support,1,0,2,47252.7,0.21875,0.03125,0.75,0.1875,0.3125,0.0,0.125,0.4528
43-9021,Data Entry Keyers,Office and Administrative Support,0,0,2,41499.3,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.4444444444444444,0.6707
43-9022,Word Processors and Typists,Office and Administrative Support,0,0,2,51277.5,0.3157894736842105,0.0526315789473684,0.3157894736842105,0.3157894736842105,0.0,0.0,0.2105263157894736,0.2385
43-9031,Desktop Publishers,Office and Administrative Support,0,0,3,55353.9,0.5,0.0555555555555555,0.2777777777777778,0.2777777777777778,0.0555555555555555,0.1666666666666666,0.1666666666666666,0.464
43-9041,Insurance Claims and Policy Processing Clerks,Office and Administrative Support,0,0,1,51161.4,0.1481481481481481,0.037037037037037,0.3703703703703703,0.2592592592592592,0.1481481481481481,0.0,0.1851851851851851,0.1467
43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",Office and Administrative Support,0,0,2,39254.7,0.0689655172413793,0.1034482758620689,0.1724137931034483,0.2758620689655172,0.1034482758620689,0.0,0.0,0.0
43-9061,"Office Clerks, General",Office and Administrative Support,1,0,2,42221.7,0.2857142857142857,0.0,0.4285714285714285,0.3809523809523809,0.1904761904761904,0.0,0.2857142857142857,0.4504
43-9071,"Office Machine Operators, Except Computer",Office and Administrative Support,0,0,2,42299.1,0.0555555555555555,0.2222222222222222,0.1111111111111111,0.1666666666666666,0.0555555555555555,0.0,0.0,0.0239
43-9081,Proofreaders and Copy Markers,Office and Administrative Support,0,0,4,50490.6,0.0,0.0,0.375,0.25,0.0,0.125,0.0,0.1781
43-9111,Statistical Assistants,Office and Administrative Support,1,0,4,62345.7,0.5151515151515151,0.0303030303030303,0.3636363636363636,0.3636363636363636,0.1212121212121212,0.0303030303030303,0.2121212121212121,0.5099
45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers","Farming, Fishing, and Forestry",0,1,2,60578.4,0.0,0.2916666666666667,0.4027777777777778,0.375,0.4861111111111111,0.0277777777777777,0.0416666666666666,0.0
45-2011,Agricultural Inspectors,"Farming, Fishing, and Forestry",0,1,2,56940.6,0.0454545454545454,0.0909090909090909,0.3181818181818182,0.6363636363636364,0.1818181818181818,0.0,0.0454545454545454,0.0
45-2021,Animal Breeders,"Farming, Fishing, and Forestry",0,0,2,47807.4,0.0,0.0476190476190476,0.0952380952380952,0.1904761904761904,0.0,0.0,0.0,0.0
45-2041,"Graders and Sorters, Agricultural Products","Farming, Fishing, and Forestry",0,0,1,31514.7,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
45-2091,Agricultural Equipment Operators,"Farming, Fishing, and Forestry",1,0,1,40235.1,0.0,0.4705882352941176,0.1764705882352941,0.1176470588235294,0.1764705882352941,0.0,0.0,0.0
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse","Farming, Fishing, and Forestry",0,0,1,31372.8,0.0,0.3684210526315789,0.2105263157894736,0.1842105263157894,0.0789473684210526,0.0,0.0,0.0203
45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals","Farming, Fishing, and Forestry",0,0,2,34262.4,0.0,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.0,0.0,0.0,0.0
45-4011,Forest and Conservation Workers,"Farming, Fishing, and Forestry",0,1,3,35423.4,0.0476190476190476,0.2857142857142857,0.3333333333333333,0.1428571428571428,0.0476190476190476,0.0,0.0,0.0
45-4021,Fallers,"Farming, Fishing, and Forestry",0,0,1,56863.2,0.0,0.1578947368421052,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.0,0.0,0.0
45-4022,Logging Equipment Operators,"Farming, Fishing, and Forestry",0,0,1,52257.9,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0
45-4023,Log Graders and Scalers,"Farming, Fishing, and Forestry",0,0,2,49303.8,0.0,0.25,0.1666666666666666,0.5,0.1666666666666666,0.0,0.0,0.0
47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,Construction and Extraction,1,1,3,84146.7,0.0333333333333333,0.4666666666666667,0.5,0.5333333333333333,0.3333333333333333,0.0,0.0333333333333333,0.0296
47-2011,Boilermakers,Construction and Extraction,0,1,3,80173.5,0.0,0.7058823529411765,0.1764705882352941,0.2352941176470588,0.0,0.0,0.0,0.0
47-2021,Brickmasons and Blockmasons,Construction and Extraction,1,0,2,65725.5,0.0,0.6428571428571429,0.1428571428571428,0.2142857142857142,0.0,0.0,0.0,0.0
47-2022,Stonemasons,Construction and Extraction,1,0,3,53173.8,0.0,0.5882352941176471,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
47-2031,Carpenters,Construction and Extraction,1,1,1,60101.1,0.0,0.5405405405405406,0.3513513513513513,0.2162162162162162,0.1081081081081081,0.027027027027027,0.0,0.0
47-2041,Carpet Installers,Construction and Extraction,0,0,2,50748.6,0.0,0.4375,0.0,0.125,0.0,0.0,0.0,0.0
47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",Construction and Extraction,1,0,2,55160.4,0.0,0.2857142857142857,0.0,0.2142857142857142,0.0,0.0714285714285714,0.0,0.0
47-2043,Floor Sanders and Finishers,Construction and Extraction,1,0,2,48387.9,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0
47-2044,Tile and Stone Setters,Construction and Extraction,1,0,2,53973.6,0.0,0.44,0.16,0.16,0.04,0.04,0.0,0.0
47-2051,Cement Masons and Concrete Finishers,Construction and Extraction,1,1,1,55470.0,0.0,0.4615384615384615,0.1923076923076923,0.0769230769230769,0.0769230769230769,0.0384615384615384,0.0,0.0
47-2053,Terrazzo Workers and Finishers,Construction and Extraction,1,0,2,54825.0,0.0,0.6153846153846154,0.1538461538461538,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0
47-2061,Construction Laborers,Construction and Extraction,1,1,2,46182.0,0.0303030303030303,0.6060606060606061,0.2121212121212121,0.1515151515151515,0.0606060606060606,0.0,0.0,0.0281
47-2071,"Paving, Surfacing, and Tamping Equipment Operators",Construction and Extraction,1,0,2,51316.2,0.0,0.35,0.15,0.05,0.05,0.0,0.0,0.0
47-2072,Pile Driver Operators,Construction and Extraction,1,0,2,75697.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0
47-2073,Operating Engineers and Other Construction Equipment Operators,Construction and Extraction,1,1,2,61674.9,0.0,0.1724137931034483,0.2413793103448276,0.0689655172413793,0.0344827586206896,0.0,0.0,0.0
47-2081,Drywall and Ceiling Tile Installers,Construction and Extraction,0,0,2,56411.7,0.0,0.5,0.3076923076923077,0.1153846153846153,0.0384615384615384,0.0769230769230769,0.0,0.0
47-2082,Tapers,Construction and Extraction,0,0,2,71053.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
47-2111,Electricians,Construction and Extraction,1,1,3,71195.1,0.1428571428571428,0.5714285714285714,0.1904761904761904,0.238095238095238,0.1428571428571428,0.0,0.0,0.0
47-2121,Glaziers,Construction and Extraction,1,0,2,56179.5,0.0,0.6296296296296297,0.2222222222222222,0.1851851851851851,0.0,0.0,0.0,0.0
47-2131,"Insulation Workers, Floor, Ceiling, and Wall",Construction and Extraction,0,1,2,49639.2,0.0,0.9,0.1,0.0,0.1,0.0,0.0,0.0
47-2132,"Insulation Workers, Mechanical",Construction and Extraction,1,0,2,61584.6,0.0,0.8461538461538461,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0439
47-2141,"Painters, Construction and Maintenance",Construction and Extraction,0,0,2,50232.6,0.0,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.0,0.0
47-2142,Paperhangers,Construction and Extraction,0,0,2,49136.1,0.0,0.15,0.1,0.05,0.0,0.05,0.0,0.0
47-2151,Pipelayers,Construction and Extraction,1,0,2,49742.4,0.0,0.5,0.2142857142857142,0.0,0.1428571428571428,0.0,0.0,0.0
47-2152,"Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,1,1,2,69543.90000000001,0.0697674418604651,0.6046511627906976,0.2558139534883721,0.2325581395348837,0.0697674418604651,0.0,0.0232558139534883,0.0116
47-2161,Plasterers and Stucco Masons,Construction and Extraction,0,0,1,56166.6,0.0,0.3333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0,0.0
47-2171,Reinforcing Iron and Rebar Workers,Construction and Extraction,1,0,2,62332.8,0.0,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0
47-2181,Roofers,Construction and Extraction,1,1,2,51561.3,0.0,0.7857142857142857,0.1071428571428571,0.0714285714285714,0.0,0.0,0.0,0.0157
47-2211,Sheet Metal Workers,Construction and Extraction,1,1,2,62513.4,0.0416666666666666,0.7083333333333334,0.1666666666666666,0.2083333333333333,0.0416666666666666,0.0,0.0,0.0
47-2221,Structural Iron and Steel Workers,Construction and Extraction,1,1,2,69621.3,0.0,0.55,0.5,0.1,0.1,0.0,0.0,0.0491
47-2231,Solar Photovoltaic Installers,Construction and Extraction,1,1,2,55057.2,0.1153846153846153,0.4230769230769231,0.2307692307692307,0.5,0.0384615384615384,0.0,0.0384615384615384,0.0
47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",Construction and Extraction,1,0,2,43060.2,0.0,0.8666666666666667,0.2666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0
47-3012,Helpers--Carpenters,Construction and Extraction,1,1,2,39835.2,0.0,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0
47-3013,Helpers--Electricians,Construction and Extraction,1,0,2,40518.9,0.0,0.7083333333333334,0.125,0.0833333333333333,0.0,0.0,0.0,0.0
47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",Construction and Extraction,0,0,1,38648.4,0.0,0.2727272727272727,0.0909090909090909,0.0,0.0,0.0,0.0,0.0
47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,1,0,2,39964.2,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
47-3016,Helpers--Roofers,Construction and Extraction,1,0,2,39203.1,0.0,0.7777777777777778,0.0,0.0,0.0555555555555555,0.0,0.0,0.0
47-4011,Construction and Building Inspectors,Construction and Extraction,1,1,3,77013.0,0.1578947368421052,0.4210526315789473,0.1578947368421052,0.8421052631578947,0.1052631578947368,0.0526315789473684,0.0,0.0481
47-4021,Elevator and Escalator Installers and Repairers,Construction and Extraction,1,0,3,102916.2,0.05,0.5,0.1,0.2,0.0,0.0,0.0,0.0
47-4031,Fence Erectors,Construction and Extraction,1,0,2,44892.0,0.0,0.3,0.35,0.1,0.05,0.0,0.0,0.0
47-4041,Hazardous Materials Removal Workers,Construction and Extraction,1,1,3,54218.7,0.0476190476190476,0.2857142857142857,0.1904761904761904,0.0952380952380952,0.0476190476190476,0.0,0.0,0.0
47-4051,Highway Maintenance Workers,Construction and Extraction,0,0,2,51200.1,0.0,0.5789473684210527,0.2631578947368421,0.1052631578947368,0.0,0.1052631578947368,0.0,0.0
47-4061,Rail-Track Laying and Maintenance Equipment Operators,Construction and Extraction,1,1,2,73439.7,0.0,0.4230769230769231,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0,0.0
47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,Construction and Extraction,1,0,1,50271.3,0.0,0.5909090909090909,0.2272727272727272,0.1363636363636363,0.0454545454545454,0.0,0.0,0.0
47-5011,"Derrick Operators, Oil and Gas",Construction and Extraction,1,0,1,59494.8,0.0,0.6,0.2,0.1333333333333333,0.0666666666666666,0.0,0.0666666666666666,0.0
47-5012,"Rotary Drill Operators, Oil and Gas",Construction and Extraction,1,0,2,69402.0,0.0,0.7272727272727273,0.1363636363636363,0.1818181818181818,0.0454545454545454,0.0,0.0,0.0
47-5013,"Service Unit Operators, Oil and Gas",Construction and Extraction,1,1,2,61739.4,0.0,0.2631578947368421,0.2105263157894736,0.1578947368421052,0.0526315789473684,0.0,0.0526315789473684,0.0
47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",Construction and Extraction,1,0,2,55057.2,0.0,0.5,0.1904761904761904,0.1153846153846153,0.0384615384615384,0.0,0.0,0.0
47-5023,"Earth Drillers, Except Oil and Gas",Construction and Extraction,1,0,2,55057.2,0.0,0.5,0.1904761904761904,0.1153846153846153,0.0384615384615384,0.0,0.0,0.0
47-5032,"Explosives Workers, Ordnance Handling Experts, and Blasters",Construction and Extraction,1,0,2,55057.2,0.0,0.5,0.1904761904761904,0.1153846153846153,0.0384615384615384,0.0,0.0,0.0
47-5041,Continuous Mining Machine Operators,Construction and Extraction,0,1,2,70330.8,0.0,0.3333333333333333,0.25,0.0833333333333333,0.0,0.0,0.0,0.0
47-5043,"Roof Bolters, Mining",Construction and Extraction,1,0,2,55057.2,0.0,0.5,0.1904761904761904,0.1153846153846153,0.0384615384615384,0.0,0.0,0.0
47-5044,"Loading and Moving Machine Operators, Underground Mining",Construction and Extraction,1,0,2,55057.2,0.0,0.5,0.1904761904761904,0.1153846153846153,0.0384615384615384,0.0,0.0,0.0
47-5051,"Rock Splitters, Quarry",Construction and Extraction,0,0,1,44827.5,0.0,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
47-5071,"Roustabouts, Oil and Gas",Construction and Extraction,1,0,1,48478.2,0.0,0.6923076923076923,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0
47-5081,Helpers--Extraction Workers,Construction and Extraction,1,0,2,46891.5,0.0,0.6428571428571429,0.0,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0
49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers","Installation, Maintenance, and Repair",0,1,3,85320.6,0.0909090909090909,0.3181818181818182,0.4545454545454545,0.6818181818181818,0.2727272727272727,0.0,0.0909090909090909,0.1015
49-2011,"Computer, Automated Teller, and Office Machine Repairers","Installation, Maintenance, and Repair",0,0,3,49639.2,0.2,0.44,0.24,0.28,0.0,0.0,0.0,0.1067
49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers","Installation, Maintenance, and Repair",0,0,3,70808.1,0.125,0.46875,0.28125,0.15625,0.03125,0.0,0.0,0.0
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers","Installation, Maintenance, and Repair",0,0,3,72369.0,0.175,0.4,0.35,0.225,0.025,0.0,0.0,0.0333
49-2091,Avionics Technicians,"Installation, Maintenance, and Repair",0,0,3,82740.6,0.3076923076923077,0.6153846153846154,0.1538461538461538,0.1538461538461538,0.0,0.0,0.0,0.0
49-2092,"Electric Motor, Power Tool, and Related Repairers","Installation, Maintenance, and Repair",0,0,3,55263.6,0.0256410256410256,0.6153846153846154,0.1538461538461538,0.1282051282051282,0.0,0.0,0.0,0.0
49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment","Installation, Maintenance, and Repair",0,0,3,77838.6,0.0666666666666666,0.7333333333333333,0.2,0.2,0.0,0.0,0.0,0.0
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","Installation, Maintenance, and Repair",0,1,3,74961.90000000001,0.1,0.5,0.25,0.45,0.2,0.0,0.0,0.0
49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Installation, Maintenance, and Repair",0,0,3,103458.0,0.125,0.5,0.3125,0.375,0.125,0.0,0.0,0.0
49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles","Installation, Maintenance, and Repair",0,0,3,45911.1,0.0833333333333333,0.5,0.25,0.4166666666666667,0.0,0.0,0.0,0.0
